order_id,customer_name,email,product,quantity,unit_price,order_date,status,city,country,total_revenue
ORD-00695,Charlie Bradshaw-Williams,swhite@example.com,Keyboard,1,58.13,2025-09-21,completed,East Garry,UK,58.13
ORD-00696,Joseph Burgess,patrickmiles@example.org,Headphones,3,652.68,2025-09-24,refunded,Lake Patricia,UK,1958.04
ORD-00697,Dr Jemma Townsend,roger80@example.net,Phone,3,769.07,2025-08-24,pending,Port Trevor,UK,2307.21
ORD-00698,Mrs Chelsea Talbot,gthomas@example.org,Headphones,1,296.29,2025-09-05,pending,West Ashleighmouth,UK,296.29
ORD-00699,Paige Ferguson,simonatkins@example.net,Tablet,2,531.67,2025-12-11,completed,Charlieville,UK,1063.34
ORD-00700,Lucy Stokes,annetteleonard@example.com,Mouse,5,675.88,2025-10-05,completed,New Linda,UK,3379.4
ORD-00701,Dr Michael Talbot,megan92@example.net,Mouse,5,310.96,2025-09-06,completed,East Mitchell,UK,1554.8
ORD-00702,Lucy Thompson,matthewtaylor@example.net,Phone,3,351.89,2025-12-09,pending,Port Ryanmouth,UK,1055.67
ORD-00703,Dr Jessica Patel,paige63@example.com,Headphones,4,804.22,2025-12-08,pending,Joshuaborough,UK,3216.88
ORD-00704,Helen Burrows,baldwindouglas@example.net,Monitor,4,735.27,2025-09-13,completed,New Jakeville,UK,2941.08
ORD-00705,Kirsty Hussain,vwilliamson@example.net,Phone,1,123.55,2025-07-16,completed,West Rebeccastad,UK,123.55
ORD-00706,Mrs Kerry Cross,nicolewright@example.org,Phone,3,704.84,2026-03-30,completed,New Maureen,UK,2114.52
ORD-00707,Ms Mary Quinn,emmacook@example.com,Charger,4,690.52,2025-11-03,completed,Foxport,UK,2762.08
ORD-00708,Dr Louise Buckley,gardnerdeborah@example.net,Laptop,3,322.51,2025-11-13,refunded,Saundersshire,UK,967.53
ORD-00709,Conor Wilson,abbie34@example.org,Webcam,2,966.87,2025-11-14,completed,Port Ryanburgh,UK,1933.74
ORD-00710,Rosemary Mason,jfreeman@example.org,Speaker,2,754.11,2025-07-31,completed,Gardnerchester,UK,1508.22
ORD-00711,Anna McCarthy,kingcarolyn@example.com,Monitor,4,810.5,2025-09-28,completed,North Martynfort,UK,3242.0
ORD-00712,Sam Cook,tbarker@example.net,Monitor,1,418.17,2026-03-01,completed,Baileymouth,UK,418.17
ORD-00713,Rhys Davey-Berry,kimberleyadams@example.org,Tablet,1,709.13,2025-07-13,completed,Lake Timothyshire,UK,709.13
ORD-00714,Dr Margaret Armstrong,colemangerard@example.net,Keyboard,2,616.72,2026-01-05,completed,North Elliot,UK,1233.44
ORD-00715,Maria Marshall,hilarydavies@example.net,Webcam,4,882.61,2025-09-20,pending,Sharontown,UK,3530.44
ORD-00716,Sylvia Williams,bsmith@example.org,Keyboard,4,214.46,2026-03-20,completed,Craigstad,UK,857.84
ORD-00717,Jordan Barnes,margaret23@example.com,Phone,1,684.91,2026-03-29,completed,Lucychester,UK,684.91
ORD-00718,Mr Colin Harvey,janice48@example.com,Charger,4,705.66,2025-07-11,completed,Trevorside,UK,2822.64
ORD-00719,Miss Lisa Thompson,daniel98@example.com,Tablet,3,616.47,2025-12-07,completed,New Cameron,UK,1849.41
ORD-00720,Patrick Fisher-Goddard,willisjemma@example.net,Speaker,2,686.86,2025-08-24,completed,North Elaine,UK,1373.72
ORD-00721,Lynda Bates,dawsonkelly@example.org,Mouse,5,66.49,2025-05-22,completed,Reeceberg,UK,332.45
ORD-00722,Carol Williamson,shaun33@example.com,Monitor,2,537.82,2025-10-28,completed,East Leahhaven,UK,1075.64
ORD-00723,Claire Griffiths,elainemoore@example.net,Keyboard,3,233.21,2025-12-03,refunded,Port Maureen,UK,699.63
ORD-00724,Leanne Turner,geraldinenicholls@example.org,Charger,1,158.15,2026-02-19,completed,Jamesside,UK,158.15
ORD-00725,Dr Amanda Bennett,wstanley@example.net,Phone,4,159.07,2025-10-22,completed,Port Eileen,UK,636.28
ORD-00726,Dr Liam Jenkins,jennifer05@example.org,Webcam,1,748.3,2025-12-02,completed,South Janicefurt,UK,748.3
ORD-00727,Mr Jamie Stevens,greenwoodchelsea@example.net,Charger,3,745.48,2026-02-09,completed,Henryville,UK,2236.44
ORD-00728,Albert Davison,lsimpson@example.org,Laptop,4,623.89,2026-04-05,pending,Smithview,UK,2495.56
ORD-00729,Dr Kevin Willis,williamsalison@example.com,Phone,5,635.6,2025-10-07,cancelled,Port Josephineside,UK,3178.0
ORD-00730,Mrs Stephanie Gilbert,mathew15@example.org,Tablet,1,695.0,2025-07-31,pending,Brendabury,UK,695.0
ORD-00731,Dr Callum Woods,tobyfaulkner@example.org,Speaker,1,544.9,2026-04-02,cancelled,South Lewisbury,UK,544.9
ORD-00732,Hollie Reid,gerard51@example.net,Speaker,2,926.76,2025-07-27,completed,Gracemouth,UK,1853.52
ORD-00733,Mandy Skinner,cweston@example.com,Mouse,5,54.65,2025-09-29,completed,Davisstad,UK,273.25
ORD-00734,Mr Harry White,pleach@example.org,Phone,4,95.54,2026-01-17,completed,Shawshire,UK,382.16
ORD-00735,Chelsea Stokes,hayesnigel@example.org,Phone,5,234.76,2025-04-17,completed,Williamsville,UK,1173.8
ORD-00736,Leanne Holmes,ruthlewis@example.net,Phone,2,955.84,2025-04-17,completed,New Ellie,UK,1911.68
ORD-00737,Colin Pearce,mooreirene@example.net,Webcam,2,551.47,2025-08-31,refunded,Walkerton,UK,1102.94
ORD-00738,Damian Shah,lindareynolds@example.org,Phone,4,71.28,2025-05-15,completed,Lake Danielle,UK,285.12
ORD-00739,Benjamin Smith,ufleming@example.net,Headphones,2,402.42,2025-09-30,completed,Benjaminbury,UK,804.84
ORD-00740,Mrs Julia Reynolds,mpatel@example.net,Monitor,1,959.92,2025-11-02,pending,West Derekton,UK,959.92
ORD-00741,Connor O'Brien,oliverjamie@example.org,Webcam,1,391.51,2026-02-01,completed,Lake Jamieview,UK,391.51
ORD-00742,Joseph Knight,lynnebirch@example.com,Mouse,4,659.83,2025-10-25,completed,East Kellymouth,UK,2639.32
ORD-00743,Bethan Lucas,carolinecarey@example.net,Speaker,2,292.58,2026-03-03,cancelled,Susanberg,UK,585.16
ORD-00744,Mr Thomas Harvey,stevenssylvia@example.com,Laptop,1,451.37,2026-02-26,pending,South Garry,UK,451.37
ORD-00745,Lynn Nixon,christinecunningham@example.com,Laptop,4,14.54,2026-02-26,completed,South Olivia,UK,58.16
ORD-00746,Kathryn Smith,maureen90@example.org,Keyboard,2,867.01,2026-03-16,completed,East Margaret,UK,1734.02
ORD-00747,Adam Wilson,paynenathan@example.org,Webcam,5,697.57,2025-06-19,completed,Cooperton,UK,3487.8500000000004
ORD-00748,Irene Anderson-Skinner,lesley22@example.net,Keyboard,2,561.9,2025-10-02,completed,South Leonburgh,UK,1123.8
ORD-00749,Alexandra Hayes,icook@example.org,Speaker,2,435.9,2026-02-15,cancelled,Flynnfurt,UK,871.8
ORD-00750,Janice Richardson,pprice@example.net,Speaker,3,946.7,2025-09-10,completed,Francisburgh,UK,2840.1000000000004
ORD-00751,Miss Lucy Cartwright,jadebarker@example.org,Keyboard,2,403.52,2025-06-28,refunded,East Jenniferport,UK,807.04
ORD-00752,Dr Dennis Wilson,christophergiles@example.com,Monitor,2,714.65,2026-03-15,refunded,East Shane,UK,1429.3
ORD-00753,Miss Alexandra Hanson,xsmith@example.org,Monitor,1,518.53,2025-04-09,completed,Hussainland,UK,518.53
ORD-00754,Abbie Hall-Hill,dgreen@example.net,Monitor,4,69.72,2026-02-27,pending,Andreafort,UK,278.88
ORD-00755,Glenn Townsend-Thornton,eashton@example.com,Headphones,5,233.04,2025-08-30,pending,North Richard,UK,1165.2
ORD-00756,Pamela Lane,fknight@example.net,Monitor,5,394.86,2026-02-14,pending,East Marian,UK,1974.3000000000002
ORD-00757,Guy Patel,michelle85@example.org,Phone,2,611.61,2025-06-18,pending,Hughtown,UK,1223.22
ORD-00758,Ricky Long,emilyadams@example.com,Webcam,3,204.74,2026-01-03,completed,East Eileen,UK,614.22
ORD-00759,Adrian Smith-Green,carolinewalker@example.net,Headphones,4,65.39,2026-01-21,completed,New Pamela,UK,261.56
ORD-00760,Mr Mathew Robinson,vaughanneil@example.org,Charger,3,84.72,2025-06-05,pending,South Jayneton,UK,254.16
ORD-00761,Mr Ronald Frost,martinford@example.org,Keyboard,5,371.51,2025-08-10,completed,New Charles,UK,1857.55
ORD-00762,Russell Gibson,karlmurphy@example.com,Phone,1,800.5,2025-06-18,completed,New Carolyn,UK,800.5
ORD-00763,Mr Sean Bartlett,ryandarren@example.com,Monitor,5,894.27,2026-01-06,cancelled,North Lyndaton,UK,4471.35
ORD-00764,Frances Taylor,emily59@example.org,Laptop,3,267.13,2025-09-02,completed,North Kyle,UK,801.39
ORD-00765,Dr Bryan Wright,hilarysmith@example.org,Charger,3,202.54,2025-05-07,refunded,South Margaret,UK,607.62
ORD-00766,Maureen Green,charlespatel@example.net,Monitor,3,915.29,2025-12-23,completed,East Annburgh,UK,2745.87
ORD-00767,Karl Turner,cbrown@example.com,Headphones,4,311.65,2025-07-10,completed,Wilkinsonburgh,UK,1246.6
ORD-00768,Douglas Thomas,dorothyshort@example.com,Keyboard,1,540.85,2025-12-28,completed,North Debra,UK,540.85
ORD-00769,Mr Jacob Humphries,ameliaharrison@example.com,Monitor,1,508.95,2025-09-12,completed,Geraldinemouth,UK,508.95
ORD-00770,Malcolm Stevens-Payne,sianbutler@example.com,Webcam,4,807.94,2025-08-28,completed,Tonyton,UK,3231.76
ORD-00771,Danny Gill,aaronchadwick@example.net,Tablet,3,223.8,2025-07-18,refunded,Glennfurt,UK,671.4000000000001
ORD-00772,Sandra Begum,tbennett@example.net,Laptop,3,756.75,2025-04-23,cancelled,East Eileen,UK,2270.25
ORD-00773,Gavin Rose-Harris,gavin28@example.net,Headphones,4,624.01,2026-01-17,completed,Martinland,UK,2496.04
ORD-00774,Jeremy Taylor,carolynwilliams@example.net,Speaker,1,73.8,2025-06-02,completed,East Louis,UK,73.8
ORD-00775,Hilary Quinn,hbray@example.net,Headphones,1,17.73,2025-11-26,completed,East Barryville,UK,17.73
ORD-00776,Sara Martin-Barlow,arussell@example.org,Speaker,1,877.14,2026-02-06,completed,Samuelton,UK,877.14
ORD-00777,Dr Glenn Murphy,denisedavis@example.net,Charger,2,722.0,2025-06-22,completed,North Paige,UK,1444.0
ORD-00778,Hollie Wright,sandra50@example.com,Charger,1,534.55,2026-04-08,completed,Hardyborough,UK,534.55
ORD-00779,Craig Davidson,carolinehowells@example.net,Webcam,2,34.99,2025-12-25,completed,South Stewart,UK,69.98
ORD-00780,Linda Young,paige93@example.net,Keyboard,4,786.14,2025-11-14,cancelled,Briggsburgh,UK,3144.56
ORD-00781,Edward Wood,terry67@example.com,Phone,3,758.36,2025-06-23,cancelled,Jeffreymouth,UK,2275.08
ORD-00782,Damian McDonald,hfisher@example.net,Speaker,5,484.28,2025-04-14,completed,Rogersville,UK,2421.3999999999996
ORD-00783,Gavin Anderson,bellpaul@example.org,Keyboard,5,456.32,2025-09-06,refunded,South Ann,UK,2281.6
ORD-00784,Neil Power,cbentley@example.net,Speaker,5,162.31,2026-02-05,pending,West Edward,UK,811.55
ORD-00785,Dr Marion Walker,hendersonhelen@example.net,Tablet,5,874.58,2025-08-04,completed,Port Dorothy,UK,4372.900000000001
ORD-00786,Abbie Arnold,johnbradshaw@example.com,Tablet,1,196.27,2025-09-17,completed,Owenchester,UK,196.27
ORD-00787,Mrs Rita Williams,nicoleharvey@example.net,Charger,5,287.12,2025-08-29,completed,North Cliveborough,UK,1435.6
ORD-00788,Carl Myers,carnold@example.org,Tablet,4,713.34,2025-08-05,completed,Taylorburgh,UK,2853.36
ORD-00789,John Evans,joyce07@example.net,Laptop,1,181.04,2026-03-18,pending,Joeport,UK,181.04
ORD-00790,Jayne Webster,snolan@example.net,Keyboard,5,320.77,2026-02-03,pending,Stoneberg,UK,1603.85
ORD-00791,Carole Jennings,yvonne12@example.org,Monitor,5,221.89,2025-08-24,completed,Annettetown,UK,1109.4499999999998
ORD-00792,Dominic Elliott,taylorsheila@example.org,Laptop,4,387.85,2025-09-20,pending,Zoetown,UK,1551.4
ORD-00793,Ms Lesley Murphy,iryan@example.net,Laptop,2,788.8,2025-09-13,completed,Hodgsonborough,UK,1577.6
ORD-00794,Miss Janice Dobson,neil83@example.com,Keyboard,3,65.74,2025-09-27,completed,Begumview,UK,197.21999999999997
ORD-00795,Mohammed Williams-Robinson,paulineowens@example.com,Speaker,2,135.16,2026-03-24,completed,Hussainborough,UK,270.32
ORD-00796,Ms Sophie Roberts,brownkyle@example.net,Headphones,5,612.38,2025-06-02,cancelled,South Glen,UK,3061.9
ORD-00797,Jean Clarke-Dixon,balljack@example.com,Monitor,4,467.21,2025-10-30,completed,Lake Denise,UK,1868.84
ORD-00798,Ryan Evans,lloydstephanie@example.net,Phone,5,989.68,2025-04-14,completed,Harveyborough,UK,4948.4
ORD-00799,Ann Nixon-Murray,kerry12@example.org,Webcam,3,928.91,2025-07-04,completed,Port Laurenville,UK,2786.73
ORD-00800,Carole Parkes,macdonalddylan@example.com,Speaker,2,298.17,2025-11-06,completed,West Mohammadfort,UK,596.34
ORD-00801,Geoffrey Chapman,frederickbegum@example.com,Phone,1,647.84,2026-03-04,completed,North Valeriefurt,UK,647.84
ORD-00802,Mrs Jemma Cooper,deanbethany@example.net,Keyboard,3,97.71,2025-05-17,completed,Powellmouth,UK,293.13
ORD-00803,Stanley Jones-Hicks,bglover@example.com,Speaker,3,53.07,2025-11-14,pending,Halltown,UK,159.21
ORD-00804,Mr Robert Hughes,billyosborne@example.net,Speaker,3,701.43,2025-12-09,completed,North Katiefort,UK,2104.29
ORD-00805,Wayne Graham,naomi59@example.net,Monitor,4,34.11,2025-12-29,pending,Stevensonhaven,UK,136.44
ORD-00806,Graham Parker,mitchellraymond@example.net,Mouse,5,696.73,2026-01-28,pending,Port Stuart,UK,3483.65
ORD-00807,Mr Malcolm Dale,tracey83@example.com,Laptop,2,792.94,2025-09-02,completed,Geoffreyshire,UK,1585.88
ORD-00808,Alexandra Anderson,qhooper@example.com,Phone,5,783.63,2026-02-24,completed,Lake Philip,UK,3918.15
ORD-00809,Geoffrey John,kyle61@example.org,Headphones,1,274.4,2026-02-11,completed,Briggsberg,UK,274.4
ORD-00810,Jeffrey Harding,nicolejones@example.com,Keyboard,5,10.12,2025-06-29,completed,North Francescafurt,UK,50.599999999999994
ORD-00811,Susan Walsh-Smith,joyce88@example.net,Charger,1,791.83,2025-10-05,completed,Russellview,UK,791.83
ORD-00812,Mr Sean Akhtar,lisadavis@example.com,Monitor,1,527.62,2026-01-23,cancelled,Williamschester,UK,527.62
ORD-00813,Kerry Potter,bakerneil@example.net,Tablet,2,614.24,2025-09-14,completed,Bennetttown,UK,1228.48
ORD-00814,Brett Burgess-Cook,tskinner@example.org,Tablet,3,991.35,2025-09-20,completed,East Danielle,UK,2974.05
ORD-00815,Angela Miller,clive66@example.org,Laptop,1,80.23,2025-10-26,pending,Port Leigh,UK,80.23
ORD-00816,Julie Garner,jmccarthy@example.org,Speaker,1,566.12,2025-12-14,completed,Rahmanchester,UK,566.12
ORD-00817,Karen Thomas,teresawilliamson@example.net,Webcam,4,395.75,2025-12-12,completed,Browneville,UK,1583.0
ORD-00818,Lesley Bray-Atkinson,xturner@example.com,Monitor,3,295.59,2025-04-17,completed,Jonesmouth,UK,886.77
ORD-00819,Adrian Lewis,lyndawalker@example.net,Mouse,3,907.49,2025-07-24,completed,South Stuart,UK,2722.4700000000003
ORD-00820,Ms Lynne Scott,abdul37@example.com,Webcam,5,754.55,2026-03-20,completed,South Bernardshire,UK,3772.75
ORD-00821,Hollie Fox,ian99@example.com,Monitor,5,767.4,2025-07-03,completed,Katherineton,UK,3837.0
ORD-00822,Alice Singh,heatherbray@example.com,Mouse,5,689.12,2025-09-25,refunded,North Vincent,UK,3445.6
ORD-00823,Mrs Sophie Coleman,ugeorge@example.org,Charger,4,38.02,2025-08-05,refunded,Barlowside,UK,152.08
ORD-00824,Alexandra Thomas,louise12@example.com,Webcam,1,891.8,2025-04-18,completed,Matthewburgh,UK,891.8
ORD-00825,Mrs Paula Barrett,ibond@example.org,Charger,1,279.96,2025-04-26,pending,Pricetown,UK,279.96
ORD-00826,Dr Grace Brown,mshepherd@example.org,Speaker,4,500.51,2025-04-13,completed,Brownborough,UK,2002.04
ORD-00827,Christine Robertson,yvonne09@example.com,Keyboard,1,386.67,2025-11-21,completed,New Megan,UK,386.67
ORD-00828,Mr Denis Edwards,nigel06@example.net,Webcam,2,27.47,2025-06-26,refunded,Brettview,UK,54.94
ORD-00829,Stacey Bevan,zwalton@example.net,Laptop,5,435.43,2025-09-27,completed,Martintown,UK,2177.15
ORD-00830,Rachel Gough-Miller,chammond@example.com,Keyboard,4,545.01,2025-10-08,pending,West Stuart,UK,2180.04
ORD-00831,Owen Sutton,lhussain@example.org,Webcam,3,393.67,2026-01-27,pending,Warnershire,UK,1181.01
ORD-00832,Dr Rhys Daly,guyharris@example.com,Webcam,3,13.72,2026-01-12,completed,Port Sharonville,UK,41.160000000000004
ORD-00833,Mrs Paula Howard,samuelcollier@example.org,Keyboard,3,685.21,2026-01-06,completed,North Kimberley,UK,2055.63
ORD-00834,Carly Robertson,jade05@example.com,Charger,3,508.6,2026-01-30,completed,Simmonsmouth,UK,1525.8000000000002
ORD-00835,Marion Ali-Nicholls,dmarshall@example.org,Tablet,3,621.6,2025-11-16,cancelled,Lake Lynda,UK,1864.8000000000002
ORD-00836,Heather Akhtar-Noble,dylan55@example.org,Keyboard,5,419.87,2025-08-05,pending,East Reece,UK,2099.35
ORD-00837,Hannah Hudson-Hilton,perrycameron@example.com,Monitor,5,264.4,2025-10-19,cancelled,Lewismouth,UK,1322.0
ORD-00838,Frederick Bishop,donna69@example.org,Tablet,3,128.72,2025-08-31,completed,Taylorberg,UK,386.15999999999997
ORD-00839,Kieran Mason,fieldjoanne@example.net,Laptop,4,987.52,2026-03-06,completed,Craigmouth,UK,3950.08
ORD-00840,Dr Natalie Jennings,louisemitchell@example.net,Mouse,1,874.53,2025-12-14,completed,Abigailfurt,UK,874.53
ORD-00841,Ruth Chapman,scott63@example.com,Speaker,3,908.43,2025-08-04,completed,North Colin,UK,2725.29
ORD-00842,Ms Julia Martin,boothjason@example.org,Phone,3,20.2,2025-05-06,completed,North Elizabethburgh,UK,60.599999999999994
ORD-00843,Joanne Johnston,graemeclarke@example.com,Charger,5,469.04,2026-01-15,pending,North Cliffordshire,UK,2345.2000000000003
ORD-00844,Victoria Quinn,slatergrace@example.com,Charger,3,297.72,2025-08-07,pending,Morrisside,UK,893.1600000000001
ORD-00845,Grace Evans-Matthews,bdavies@example.org,Tablet,5,140.82,2026-04-03,completed,New Shane,UK,704.0999999999999
ORD-00846,Antony Walsh,sparker@example.com,Tablet,2,38.46,2025-11-18,pending,South Janet,UK,76.92
ORD-00847,Dr Reece Evans,kwebster@example.net,Charger,2,389.0,2025-11-19,completed,Palmertown,UK,778.0
ORD-00848,Elizabeth Lewis,denisemarsh@example.org,Headphones,4,451.04,2025-11-24,completed,Lake Geoffrey,UK,1804.16
ORD-00849,Frank Gordon,joanna24@example.net,Laptop,4,509.95,2025-07-10,completed,South Donna,UK,2039.8
ORD-00850,Mitchell Ward,megan15@example.org,Mouse,3,65.98,2025-07-04,completed,East Maxburgh,UK,197.94
ORD-00851,Kayleigh Russell,vlong@example.com,Tablet,2,729.66,2025-06-30,refunded,North Elaine,UK,1459.32
ORD-00852,Elaine Ward,tobygreen@example.org,Webcam,1,661.6,2025-09-29,completed,Lake Annchester,UK,661.6
ORD-00853,Miss Yvonne Johnson,irenepugh@example.org,Laptop,3,967.35,2025-11-24,cancelled,Hobbschester,UK,2902.05
ORD-00854,Miss Susan Price,smithdiane@example.net,Speaker,4,314.97,2026-04-06,refunded,East Joseph,UK,1259.88
ORD-00855,Ashley Whitehouse,lmorris@example.org,Headphones,3,233.59,2025-11-21,completed,Toddhaven,UK,700.77
ORD-00856,Alex Lee,khanbeth@example.org,Keyboard,5,683.77,2025-12-25,completed,East Adamborough,UK,3418.85
ORD-00857,Ms Katie Wilson,webbeleanor@example.net,Tablet,5,88.68,2025-09-15,completed,North Rebecca,UK,443.40000000000003
ORD-00858,Melanie Steele,denise82@example.com,Webcam,2,832.68,2025-08-11,completed,Port Joanneton,UK,1665.36
ORD-00859,Aimee Sharp,kellyfry@example.org,Speaker,2,492.52,2026-03-21,cancelled,Grahamland,UK,985.04
ORD-00860,Maureen Walton-Griffiths,watsonjeffrey@example.com,Charger,2,214.16,2025-11-16,pending,South Trevorborough,UK,428.32
ORD-00861,Joanna Collier-Woods,tomnicholls@example.net,Monitor,1,994.67,2025-09-04,pending,Denisefurt,UK,994.67
ORD-00862,Nicola Bates-Jones,sandrawright@example.org,Monitor,1,675.84,2025-09-05,completed,Lake Aaron,UK,675.84
ORD-00863,Dr Garry Phillips,tchapman@example.com,Speaker,5,967.05,2025-09-06,completed,New Rita,UK,4835.25
ORD-00864,Richard Khan,shirley16@example.org,Mouse,5,651.22,2025-09-12,completed,South Kieranton,UK,3256.1000000000004
ORD-00865,Shannon Price,benjamin23@example.org,Tablet,4,635.65,2025-05-25,completed,Port Rachael,UK,2542.6
ORD-00866,Samuel Griffiths,taylorrhys@example.org,Headphones,3,887.5,2025-08-19,refunded,Stewartburgh,UK,2662.5
ORD-00867,Janet Brown,richard08@example.net,Tablet,1,829.38,2025-08-03,completed,Iainborough,UK,829.38
ORD-00868,Teresa Phillips,ritaking@example.net,Tablet,1,258.52,2025-10-09,completed,North Heatherhaven,UK,258.52
ORD-00869,Geraldine Davis,djones@example.net,Charger,4,736.29,2025-12-14,completed,New Mathewhaven,UK,2945.16
ORD-00870,Mrs Kim Brady,eileenwarner@example.org,Speaker,5,128.85,2025-11-11,cancelled,North Max,UK,644.25
ORD-00871,Judith Ingram,damian29@example.net,Keyboard,5,346.67,2026-01-09,completed,Jodieside,UK,1733.3500000000001
ORD-00872,Angela Arnold,jessicamartin@example.com,Laptop,4,922.34,2026-02-17,completed,West Billymouth,UK,3689.36
ORD-00873,Dr Hazel Ryan,julian27@example.com,Tablet,4,254.26,2026-02-03,completed,Port Joshua,UK,1017.04
ORD-00874,Ronald Brooks,summersteresa@example.net,Tablet,2,434.74,2025-05-28,completed,Dannyberg,UK,869.48
ORD-00875,Dr Bernard Edwards,jamesscott@example.com,Speaker,4,221.21,2026-01-02,completed,Lake Diana,UK,884.84
ORD-00876,Chloe Dunn-Little,oclark@example.com,Speaker,3,108.73,2026-01-30,completed,North Stewartville,UK,326.19
ORD-00877,Timothy Marsden,khanjason@example.com,Webcam,1,392.94,2025-11-14,completed,Port Julianside,UK,392.94
